reject_id,reason,duplicate_of_hash,source_csv,source_csv_row_index,item_id,page_index,candidate_text_candidate,source_norm_hash,mining_score,extraction_quality_proxy,categories_from_mining,risk_notes
MCT-UWINDSOR-365-REJECT-0697,same_item_page_source_page_cap,1367482c4cb437c5,quote_candidates_priority.csv,920,1080,2,"Here we are really free if we start with the psychological gesture, because no one can know what is going on in your soul when you are doing the gesture; The audience will see m, which is the most precious thing on the stage. If you let your psychology be free. many nuances will come.",c6da99347ffe5faa,106,0.890,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0698,overrepresented_item_cap_2,,quote_candidates_priority.csv,638,819,5,"Lhis gives us first of all the right to speak about the atmosphere, and second it is a ﬁrick to mnﬂwn the feelings by starting with an objective thing, taking it and radiating it back, and the feeli gs will be ihero if the experience is strong enough. I have noticed that in our work on the two plays we have been very weak in atmosphere. .lease 1313-: room is full of the atmosphere of dep ass",609628defbfd7c9d,109,0.888,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0699,same_item_page_source_page_cap,c00719a8f1a21795,quote_candidates_priority.csv,584,859,1,"We have discovered that the beginning. the first part. and the end, the last part, more or less in a certain way are optosite to each other. living through a rhythmical process, through a rhythmical whole.",774e2d557324ece6,110,0.889,daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0700,overrepresented_item_cap_2,,quote_candidates_priority.csv,973,819,1,"Ln Mary Lou‘s case she had a very definite line and feeling of form, and something humorous came out of it“ but most of the others lacked form. :aula: I found the most humor in the ones which had the best form and the greatest feeling of the beginning. coming to the climax, and finishing.",9973001698ebd420,106,0.883,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0701,same_item_page_source_page_cap,02c019b9be956b92,quote_candidates_priority.csv,605,1081,14,"Then try to speak wordei‘rom the play. or improvise them quite freely, but one thing must be held back _don't attempt to force your physical body too early to imitate the imaginary body. Let it be lacking in expression at first - have patience. when the imaginary body liyes in you strongly enough. then the physical body will obey more easily and will imitate. as it were, this imaginary body.",0c1dfc190b41b034,109,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0702,overrepresented_item_cap_2,,quote_candidates_priority.csv,934,1078,18,"How big he is on the stage, and how much space he takes. I seem to see everything in his acting - a clear objective ag a gesture, a strong, strong atmosphere, very clear radiation, moving always definitely in a certain direction, wich much “embroidery” inside, because he never acts too simply.",b0aeabe01f1fc14a,106,0.875,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0703,overrepresented_item_cap_2,,quote_candidates_priority.csv,437,752,3,"Therefore, , if you take the objective with your intellect it will be easier. but not for the actor who wants to 31; rather than to $1.192.- It is a. great difference for an actor to find the objective with the intellect. or to find it with the iragina— tion. If you are able to imagine your part. or the whole play - if your imagination is vivid enough - you will see that you don't need to use your intellect in the sense I have been telling you about.",966f6c2f8814a5ae,112,0.886,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0704,same_item_page_source_page_cap,158661394d6c83f8,quote_candidates_priority.csv,811,1072,10,"I on the only one who knows what it is. but we will gradujally come to the performance. Atmcsgherer: for the sketch: The first atmosphere will be the following one: Early morning — very early - before down, in a tavern which is very dirty, very low.",a3d2ea91bc4d0c14,108,0.881,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0705,overrepresented_item_cap_2,,quote_candidates_priority.csv,656,660,8,"The actors must be given the gossibility to fly over the whole play. Later, when you begin to compose things on the stage you will not be so free, you will have to be concentrated on certain moments until you are satisfied.",3616ee80c17e92d7,109,0.889,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0706,overrepresented_item_cap_2,,quote_candidates_priority.csv,724,784,2,"If the objective is taken with the whole body then you will be able to act your words. Criticism: If you change the suggestions given by the director it must be for a certain reason, not just because you have for— gotten.",898d5940a519acca,109,0.891,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0707,overrepresented_item_cap_2,,quote_candidates_priority.csv,345,1075,7,"I have told you that there are four qualities which each actor must have as permanent qualities which he can apply whenever his creative individuality wants to apply them, and ‘in which way. Ono of them was the feelin~ of ease. and another was tho fooling of formFEELIHG OF FORM ~ THE ACTOR'S BODY: The feeling of form which I have in mind is. of course. the outer form starting with our body - we must try to meditate upon our ovm ,body as a. form, to experience it as a form.",f84bfa23af405999,113,0.888,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0708,overrepresented_item_cap_2,,quote_candidates_priority.csv,514,1074,17,"If you will try to remain individuals in this crowd scene, you will get a very attractive scene. APPROACH TO THE REHEARSAL: ~The first thing we have tried to apply was the atmosphere.",73ffbbd5b97ab15b,111,0.888,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0709,overrepresented_item_cap_2,,quote_candidates_priority.csv,893,592,7,"It is natural to have an increased feeling of egotiszsm when you go on the stage because the first thing you feel is ""I"" This ""I"" must be transformed, not lost, but transformed. This can only be done by love — again I must use this great word ""love"" — love can re—create our art sgo.",0dead04822d33bcf,106,0.888,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0710,overrepresented_item_cap_2,,quote_candidates_priority.csv,228,827,1,"1938 S}MKESPEARE'S VOICANID POHER SCENES FROM SHAKESPEARE - CRITICISM ROVEMENT NYQDFD FOR ACTING SHAKVSPFARE JUSTIFICATION FEELING OF THE WHOLE - ANTICIPATION STYLE CHARACTERIZATION FEELING OF FORM FEELING 0F EASE ﬂND SIGNIFICANCE SPEECH PSYCHOLOGICAL PATTEWJS Romeo and Juliet Kurd and Hary Lou "" Daphne and Blair Merchant of Venice Dennis and Woody Othello Valerie and Hurd "" Wary Lou and Sam I want you to tell our young friends something which will help them - suggestions which are more helpful than critical.",909dc40e4641a8f2,115,0.883,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0711,overrepresented_item_cap_2,,quote_candidates_priority.csv,946,827,2,"Therefore. my first suggestion is that everybody will please take small moments from Shakespeare's plays and imagine them again and avain, and again the same small piece then you will get something which is so hidden in Shakespeare's plays and so seldom seen. when it is discovered. it is something like a life event in our actor's soul.",275405c7812686af,106,0.887,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0712,overrepresented_item_cap_2,,quote_candidates_priority.csv,702,859,2,"Therefore, prepare with absolutely clear brain for this criticism} You have to anticipate what shall be an Opposition to the first part. a All suggestions we give are actually not always the ieoling of three parts. the feeling of the whole. but concern contact, Justification. etc. Tho whole Method is really nothing more or less than a preparation for the artist to master this rhythmicnl'form.",cb64c8d70d1ee41e,109,0.883,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0713,overrepresented_item_cap_2,,quote_candidates_priority.csv,603,1081,13,"First imagine it. then let your physical body adjust itself, as it were. instantly to this imaginary body. The actor must be brave enough to say goodbye to his own stiff body, and follow the suggestions of the imaginary body; Ho must enlarge his being and make his being flexible, To answer the present materialistic ago means that the actor must find other flexible; spiritual but concrete things.",356fd4c2253a3afe,109,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0714,overrepresented_item_cap_2,,quote_candidates_priority.csv,995,804,5,"First, imagine the inner state, tho psychology. the feeling, the life of the character. Second. you must imagine it in a very clear and well formed outer appearance of the person, and than you must incorporate it by filling your whole body with the fire you have seen in tho image.",3120bf40e24d9d85,106,0.888,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0715,overrepresented_item_cap_2,,quote_candidates_priority.csv,462,840,7,It is part of his psychology. Concentrate on two things: Beside the work of sending out. try to do it in the form of very tense atmosphere. and the two moments which oppress you most.,a1eba7fe5b526ef8,111,0.885,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0716,same_item_page_source_page_cap,cc59136a3d481cd2,quote_candidates_priority.csv,888,994,1,RHYTHM! V In rhythm there are three stages: first there are the main climaxee which uenetinee take the whole scene. then auxiliary climaxee which are emller in time. and then accents which are mostly memento which are leading from one auxiliary climax to another.,888907b94c8b7a57,107,0.885,daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0717,same_item_page_source_page_cap,54959740fd45f840,quote_candidates_priority.csv,994,804,3,"Imagine that you wish to do certain movements, because you see them in your imagination. In finding this form, try to fill your body with the feelings which you are able to soc. now try to do just tho moment of, ""Blow, winds. and crack your cheeks!"" imagine that you are so inspired. so happy, that your whole body is burni , with feelings.",efa660afb8f39a1e,106,0.889,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0718,overrepresented_item_cap_2,,quote_candidates_priority.csv,901,603,6,"If two atmos— pheres are in opposition, they cannot live together. knowing this law, we must create very tensse monents on the stage. If we can create an atmosphere on the stage, and we have to show another atmosphere, the atmogspheres will fight and one of them must be defeated.",5c7d829d16d5886f,106,0.888,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0719,overrepresented_item_cap_2,,quote_candidates_priority.csv,565,746,19,"Two Kinzs: This director sees everything in his imagination, but finds difficulty in putting it into practice. .I would suggest that during the sumzer the director tries to imagine the whole play many times, and then tries to elaborate one little piece of it. Peer amt: I would s‘ogest that the director of this scene should try to become the oyposite of what he is in life: he should try to be ""out"" rather than ""in"".",2cf6f50b878a6582,110,0.885,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0720,same_item_page_source_page_cap,e503d621c285e149,quote_candidates_priority.csv,646,656,1,But thcro are some mistakes. Firﬁt of all. the director gave some material for the imagination - to speak without imagination has no aenso. therefore it won for imagination. but the beginning of the rehearsal cannot be full.,857b553637ce9526,109,0.882,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0721,same_item_page_source_page_cap,e61574786d66a760,quote_candidates_priority.csv,593,603,3,"We must fight this coming of the machine. We have to pay much attention, and sive much power to d@eveloping and reviving in the theatre the soul, or stmosphere, or feelings. that must the actor understand by atmosphere?",984941ce182fa213,109,0.889,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0722,exact_normalized_duplicate,9fc0aea207ce2082,quote_candidates_priority.csv,155,1024,6,If you are concentrated en this ovenf; of the parlors of the ghost in the Hamlet scene. than you cannot do it prinitively or bluntly. If we are concentrated on the peweru of the ghost. than we will get the ability to group the whole eta-celled Complicated psychology in one grip of our will - where the objective site — end we will immediately reset on it; If you will imagine - for the sake of exact-aiming the power of cancontmtien - that your hchrt is growing no large an the whole earth. you will nee that everything is included in your heart. and everything in near to you.,9fc0aea207ce2082,118,0.884,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0723,overrepresented_item_cap_2,,quote_candidates_priority.csv,459,837,2,"It is quite natural if we have a feeling of the whole, we experience this middle part, but by studying these things we have to pay attention especially to this transitional part.",9dac2b13350d0d91,111,0.889,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0724,same_item_page_source_page_cap,e30688a54c38cda7,quote_candidates_priority.csv,944,667,10,"But in art you must commit some sin and deviate and not be slavish to tho rule or become mechanical. Let us take the example of a tree — the slight distortion or deviation in its form is what we often call “charm” in a person or a picture. ’i‘).h‘..""13)iLLDx The question might be asked, why are you doing such complicated work with each play?",734fb27f4a50cb0f,106,0.890,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0725,overrepresented_item_cap_2,,quote_candidates_priority.csv,908,558,10,"Thuo. gradually. a comrodcly artistic con~ tact among all the participants of tha performance in eotsblished and th: cctoro come closer and closer to the director's ideal of the coming, performance. It is obvious that undcr this method of work the director is not a despot who would squelch tho free will of the actor. but his friend and golds.",39429f71ea17346b,106,0.890,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0726,exact_normalized_duplicate,87205da33f4923ec,quote_candidates_priority.csv,215,1075,1,"19Q1 HJCHAEL CHEKHDV'S SIXTH CIASS FOR PROFESSIONAL ACTORS ""THE CREATIVE PROCESS — THE INSPIRATION - THE METHOD"" THE CREATIVE PROCESS AND THE IYAGINATION THE METHOD OUTER EVENTS AND THE ACTOR'S INNER LIFE FEELING OF FORM - THE AGTOR'S BODY CHARACTERIZATION uovrmﬁmm AS FORM FEELING 0F EASE Leo Tolstoy when scientists today try to calculate the ability of the human heart to pump so muchlliquid which moves through the big and small channels of the body. they cannot see that it is mechanically impossible to imagine such a pump as our heart.",87205da33f4923ec,116,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0727,overrepresented_item_cap_2,,quote_candidates_priority.csv,436,752,1,"The objective is the invention of Stanislavsky. and it is a very important thing. because it means that each character has always a certain aim to which he or she goes. \‘lith time you will see how important it is to know what you are going to do on the stage, and what you are going to reach. The idea is very simple; it is a question of analy— sis to find the right objective for a special character, or scene. or sentence. or word. or for the whole play.",44953954b5fd8cff,112,0.879,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0728,overrepresented_item_cap_2,,quote_candidates_priority.csv,830,1077,18,"The less objective we are. the more chained to our everyday feelinge‘wo are, and the less our creative individuality can speak. From this mistake in approaching the play. or the part, from purely personal will impulses or ideas. comes the thought that I must produce Shakespeare's Hamlet - I cannot have any idea of his Hamlet. but only ""my own conception of, it.",7d392e09a7eb53bd,107,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0729,same_item_page_source_page_cap,4917f26c7e57a107,quote_candidates_priority.csv,880,633,1,"*4 Hichael Chekhov hovember 27, 1936 RHYTHE — 3BBGINMNINC, END THE WHOLE | STYLEL ComPOsITION OF THE PLAY Ibseen Anton Chekhoy EBrand RHYTHMH — BEGINNING, XIDDLE, END : Every rhythmical movement consists of a beginning, a middle part, and an end in each case.",8ccd5ceff032b619,107,0.884,daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0730,substring_or_overlap_duplicate,aa833e3db790d746,quote_candidates_priority.csv,744,1052,3,It 19 Itho only thing which 1g wogj’éi‘mhuo to strive for and build on. Tho‘po‘xcr So uniinitod.‘ You will been that there in a life baforo no of strength. beauty. and clarity. and wisdom in our art and. all obntacloo inside and around us can be pushed army lightly 11’ no haw; the vision. the ability to know tho qualities of‘tho group.“ which is tremendous strength and power.,a15349c6e562d378,109,0.851,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0731,exact_normalized_duplicate,9955cb2237ee278a,quote_candidates_priority.csv,150,817,1,"In recent lessons we have established first, that the gesture arises in oneperson. is received by another. influences him. and also influences the one in when the gesture arose. Secondly, We have established that the gesture must occupy the whole body (better to say the whole being). because the whole being includes the psychological and physical whole. (Thinking - that is ""imagining"" in our profession.) The psychological gesture, if it is made by the whole body, is like a form into whieh. and through which we must pour out different qualities we need for this or that aim.",9955cb2237ee278a,118,0.881,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0732,overrepresented_item_cap_2,,quote_candidates_priority.csv,991,926,25,"‘Tho only danger is tof'show Orin“, Exercise: Cross: the icon and drop the handkerchief with the fooling of beauty, without showing beauty. Try to combine the feeling of the whole, feeling of form. feeling of ease. fooling of beauty ~ all Four Brothers which we must have continuously.",29daa4ea8fd9e40d,106,0.875,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0733,overrepresented_item_cap_2,,quote_candidates_priority.csv,447,1077,1,"THE HIGHER INDIVIDUALITY - COLLABORATION 0F AUTHOR, ACTOR, AND DIRECTOR moncow Art Theatre Hamlet We; Bernard Shaw MEANS OF APPROACHING THE PLAY: To be able to go on with our sketch. we must investigate another point which will lead us to the next series of rehearsals. There is one very interesting process in human beings. and in actors especially. which can be used not only when we are preparing a part. but also by the director as well.",eeda48249cef1f0c,111,0.883,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0734,overrepresented_item_cap_2,,quote_candidates_priority.csv,906,558,4,"They will experience the play like one well-integrated whole. still without details or nuanced. They will knot: that thin is characteristic of tm firat period, the period of the first impregnation of the soul. which will later give birth to a work of art in all its detaila.",50077be0c8a39e87,106,0.890,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0735,same_item_page_source_page_cap,d7f48b76f153f819,quote_candidates_priority.csv,786,740,3,"It is also able to awaken the foolings in you without touching the feelings directly. This is made possible by creating tho atmosphere. because you are doing something, and sending it out. and in so doing, you must awaken your feelings.",ef434afcb3db1e56,108,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0736,overrepresented_item_cap_2,,quote_candidates_priority.csv,560,811,1,"The complete human being consists of three main activities: thinking or imagining, feeling, and willing, and they are in certain connection with three parts of our body: head zone, heart zone, and limb tone. We use the psycholOgical gesture for the aim of reviving and evoking our feelings and inner life, and this means using the whole body when doing the gesture, Point 5, ‘The psychological sesture, whatever it is,",71132a4a6280e3d0,110,0.878,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0737,overrepresented_item_cap_2,,quote_candidates_priority.csv,855,746,32,"Chekhov July 18. 1937 The Fishing Scone: Instead of ntnrting the play at the end of three days of waiting, it might be possible to present the whole metamorphosis of waiting in the play and have it appear to lost ono day. the Cast should be at a point of great anxiety at tho and: whereas. by the end of three dnya, you have really got beyond the most terrible tonoion.",541f22d6d72453ca,107,0.893,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0738,same_item_page_source_page_cap,ec305196e8ed96e5,quote_candidates_priority.csv,559,806,4,We shall create the play from the very beginning to the end — the author is helping us but we have to create the whole play from the beginning. We shall start with certain themes from the play of Er.,03d263506f66ca83,110,0.881,daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0739,same_item_page_source_page_cap,c63838f86bdc0291,quote_candidates_priority.csv,306,852,1,Secondly. i? must be at the same time the style of the whole play - threatening. If the form breaks it will do much harm.,3df9aaec168ced8d,114,0.878,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0740,substring_or_overlap_duplicate,9797998c12d06523,quote_candidates_priority.csv,478,978,10,And if you will look at thin group. you will see there are definitely three ports. the beginningand tho and. and the space between in the middle part - a harmonious whole. .,f7ab1dedde09612f,111,0.889,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0741,overrepresented_item_cap_2,,quote_candidates_priority.csv,907,558,10,It is obvious that undcr this method of work the director is not a despot who would squelch tho free will of the actor. but his friend and golds. Under such a method of work the director will not inject anything that lo alien to the actor's soul and his crcotivo impulses.,5b5c54575be8280b,106,0.890,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0742,overrepresented_item_cap_2,,quote_candidates_priority.csv,542,752,9,"Very consciously know the beginning of the objective, the fulfillment of it, and when you are free. Take it decisively when you are told. and take it with your whole body.",557601f8cad03d49,111,0.891,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0743,overrepresented_item_cap_2,,quote_candidates_priority.csv,454,662,2,Chekhov February 11937 But one thing must be taken as a first step - We must work in tempo. If We lose port of our activity we will not be able to join the social life.,5990d815da98570d,111,0.895,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0744,same_item_page_source_page_cap,cc59136a3d481cd2,quote_candidates_priority.csv,889,994,1,V In rhythm there are three stages: first there are the main climaxee which uenetinee take the whole scene. then auxiliary climaxee which are emller in time. and then accents which are mostly memento which are leading from one auxiliary climax to another.,5a6529a10ca2a03e,107,0.885,daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0745,exact_normalized_duplicate,6fde0072c2421aef,quote_candidates_priority.csv,157,897,10,We have used this theme for other nine but this in the first time we have done it for the feeling of the whole ~ it awakens more activity if it in used no on improvisation exercise. our bodies must be built soundly - we must be healthy - that means we muat have a feeling that our bodiou are healthy. so concentrate on the centre in your cheats which is holding your whole body in ite right proportion and by walking given you the right figure. and everything in your body is at your disposal — you have your body in your hands. in your power. now. do the Actor's March with these qualities.,6fde0072c2421aef,118,0.892,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0746,overrepresented_item_cap_2,,quote_candidates_priority.csv,617,667,2,The director must know whether his cast is really creating the atmosphere or not. There are two types of directors — one type is full of ideas. given tho problem to his coat and waits until he gets tho result.,0d687b0e11c46421,109,0.892,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0747,substring_or_overlap_duplicate,ac9616e1030d3526,quote_candidates_priority.csv,440,553,1,FIRST Lﬁsore 1 SCENIC TIME THE IMAGINATION THE ACTOR AND THE PART EXPRESSING THE {PAGE CONCENTRATION HOVEHENT - THE CEHTER COMPOSITION - HAREONY THE WORD - THE VOICE SCENIC TIME!,08b0f5c5494954b7,111,0.879,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
